Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
Molecular Dynamics: Theoretical Developments And Applications In Nanotechnology And Energy (Hb 2014),ওয়া লি,"","TK. 16,402",https://rokomari.com//book/193844/molecular-dynamics--theoretical-developments-and-applications-in-nanotechnology-and-energy--hb-2014-,"",Molecular Dynamics: Theoretical Developments And Applications In Nanotechnology And Energy (Hb 2014),Wang Li, , ,Intech (India),9789535104438,"Edition,2014", ,India,English
Dna Sequencing: Methods And Applications,মুনশি আলিম,"","TK. 13,770",https://rokomari.com//book/186583/dna-sequencing--methods-and-applications,"",Dna Sequencing: Methods And Applications,Munshi Alim, , ,Intech (India),9789535105640,"1st Edition,2014", ,India,English
