Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
আধুনিক শিশুরোগ চিকিৎসা,ডাঃ মানিকলাল বন্দ্যোপাধ্যায়,"",TK. 900,https://rokomari.com//book/171477/adhunik-shishurog-chikitsa,"",আধুনিক শিশুরোগ চিকিৎসা,ডাঃ মানিকলাল বন্দ্যোপাধ্যায়, , ,এবি পাবলিকেশন্স,9788190835565,"9th printed,2019",432,ভারত,বাংলা
হ্যান্ডবুক অফ ইনস্ট্রুমেন্টাল এন্ড প্র্যাকটিক্যাল প্যাথোলজি,ডাঃ অজিত কুমার ভুঁইয়া,"",TK. 900,https://rokomari.com//book/171454/handbook-of-instrument-and-practical-pathology,"",হ্যান্ডবুক অফ ইনস্ট্রুমেন্টাল এন্ড প্র্যাকটিক্যাল প্যাথোলজি,ডাঃ অজিত কুমার ভুঁইয়া, , ,এবি পাবলিকেশন্স, ,2009, ,ভারত,বাংলা
পদার্থবিজ্ঞান (দ্বিতীয় বর্ষ অনার্স মেজর),ড. সাঈদুজ্জামান,TK. 270,TK. 203,https://rokomari.com//book/206872/physics--second-year-honors-major-,"",পদার্থবিজ্ঞান (দ্বিতীয় বর্ষ অনার্স মেজর),ড. সাঈদুজ্জামান, , ,এবি পাবলিকেশন্স, ,"8th Edition,2020",256,বাংলাদেশ,বাংলা
নিউক্লিয়ার পদার্থবিজ্ঞান-১ (তৃতীয় বর্ষ অনার্স),ড. সাইদুজ্জামান,TK. 275,TK. 220,https://rokomari.com//book/207661/nuclear-physics-1--3rd-year-honors-,"",নিউক্লিয়ার পদার্থবিজ্ঞান-১ (তৃতীয় বর্ষ অনার্স),ড. সাইদুজ্জামান, , ,এবি পাবলিকেশন্স, ,"4th Edition,2018",284,বাংলাদেশ,বাংলা
প্রাথমিক চিকিৎসা ও রক্তসংগ্রহ,অমর কুমার ঘোষাল,"",TK. 180,https://rokomari.com//book/171455/prathomik-chikitsa-o-raktosongroho--first-aid-and-blood-collection-,"",প্রাথমিক চিকিৎসা ও রক্তসংগ্রহ,অমর কুমার ঘোষাল, , ,এবি পাবলিকেশন্স, ,2009, ,ভারত,বাংলা
পদার্থবিজ্ঞান (অনার্স প্রথম বর্ষ নন-মেজর পদার্থবিজ্ঞান ২),ড. সাঈদুজ্জামান,TK. 295,TK. 221,https://rokomari.com//book/206870/physics--honors-first-year-non-major-physics-2-,"",পদার্থবিজ্ঞান (অনার্স প্রথম বর্ষ নন-মেজর পদার্থবিজ্ঞান ২),ড. সাঈদুজ্জামান, , ,এবি পাবলিকেশন্স, ,"11th Edition,2020",936,বাংলাদেশ,বাংলা
পদার্থবিজ্ঞান (অনার্স দ্বিতীয় বর্ষ মেজর পদার্থবিজ্ঞান),ড. সাঈদুজ্জামান,TK. 360,TK. 270,https://rokomari.com//book/206867/physics--honors--second-year-major-physics-,"",পদার্থবিজ্ঞান (অনার্স দ্বিতীয় বর্ষ মেজর পদার্থবিজ্ঞান),ড. সাঈদুজ্জামান, , ,এবি পাবলিকেশন্স, ,"9th Edition,2020",526,বাংলাদেশ,বাংলা
পদার্থবিজ্ঞান (অনার্স প্রথম বর্ষ নন-মেজর পদার্থবিজ্ঞান-১),ড. সাঈদুজ্জামান,TK. 280,TK. 210,https://rokomari.com//book/206866/physics--honors-first-year-non-major-physics-1-,"",পদার্থবিজ্ঞান (অনার্স প্রথম বর্ষ নন-মেজর পদার্থবিজ্ঞান-১),ড. সাঈদুজ্জামান, , ,এবি পাবলিকেশন্স, ,"10th Edition,2020",624,বাংলাদেশ,বাংলা
পদার্থবিজ্ঞান (অনার্স প্রথম বর্ষ মেজর পদার্থবিজ্ঞান-৩),ড. সাঈদুজ্জামান,TK. 290,TK. 218,https://rokomari.com//book/206865/physics--honors-first-year-major-physics-3-,"",পদার্থবিজ্ঞান (অনার্স প্রথম বর্ষ মেজর পদার্থবিজ্ঞান-৩),ড. সাঈদুজ্জামান, , ,এবি পাবলিকেশন্স, ,"10th Edition,2020",340,বাংলাদেশ,বাংলা
পদার্থবিজ্ঞান (অনার্স প্রথম বর্ষ মেজর পদার্থবিজ্ঞান-২),ড. সাঈদুজ্জামান,TK. 290,TK. 218,https://rokomari.com//book/206864/physics--honors-first-year-major-physics-2-,"",পদার্থবিজ্ঞান (অনার্স প্রথম বর্ষ মেজর পদার্থবিজ্ঞান-২),ড. সাঈদুজ্জামান, , ,এবি পাবলিকেশন্স, ,"9th Edition,2020",320,বাংলাদেশ,বাংলা
