Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
প্রাবন্ধিক অলোক রায়,মন্টু মিত্র,"",TK. 126,https://rokomari.com//book/171389/prabondik-alok-ray,"",প্রাবন্ধিক অলোক রায়,মন্টু মিত্র, , ,অচিন প্রকাশনী (ভারত), ,2011, ,ভারত,বাংলা
রবীন্দ্রনাথ ও রবীন্দ্রোত্তর আধুনিক বাংলা সাহিত্য,মিহির দেববর্মন,"",TK. 360,https://rokomari.com//book/171390/rabindranath-o-rabindrattor-adhunik-bangla-sahityo,"",রবীন্দ্রনাথ ও রবীন্দ্রোত্তর আধুনিক বাংলা সাহিত্য,মিহির দেববর্মন, , ,অচিন প্রকাশনী (ভারত), ,2011, ,ভারত,বাংলা
সাত রঙের রামধনু বিজিত ঘোষ,মন্টু মিত্র,"",TK. 180,https://rokomari.com//book/171391/sat-ronger-ramdhonu-bijit-ghosh,"",সাত রঙের রামধনু বিজিত ঘোষ,মন্টু মিত্র, , ,অচিন প্রকাশনী (ভারত), ,2014, ,ভারত,বাংলা
অমল কুসুম,স্বাতী ঘোষ,"",TK. 108,https://rokomari.com//book/171393/amal-kusum,"",অমল কুসুম,স্বাতী ঘোষ, , ,অচিন প্রকাশনী (ভারত), ,2015, ,ভারত,বাংলা
মাটিতে চন্দনের ঘ্রাণ,নন্দিতা বসাক,"",TK. 180,https://rokomari.com//book/171395/matite-chondoner-ghran,"",মাটিতে চন্দনের ঘ্রাণ,নন্দিতা বসাক, , ,অচিন প্রকাশনী (ভারত), ,2016, ,ভারত,বাংলা
