Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
Assassin's Creed: Renaissance,ওলিভার বাউডেন,"","TK. 1,384",https://rokomari.com//book/152347/assassin-s-creed--renaissance,"",Assassin's Creed: Renaissance,Oliver Bowden, , ,ace,9780441019298,"1st edition,2010",496,India,English
Assassin's Creed: Revelations,ওলিভার বাউডেন,"","TK. 1,105",https://rokomari.com//book/152354/assassin-s-creed--revelations,"",Assassin's Creed: Revelations,Oliver Bowden, , ,ace,9781937007423,"1st edition,2011",512,India,English
Assassin's Creed: Black Flag,ওলিভার বাউডেন,"",TK. 949,https://rokomari.com//book/152357/assassin-s-creed--black-flag,"",Assassin's Creed: Black Flag,Oliver Bowden, , ,ace,9780425262962,"1st edition,2013",464,India,English
Assassin's Creed: Unity,ওলিভার বাউডেন,"","TK. 1,217",https://rokomari.com//book/152358/assassin-s-creed--unity,"",Assassin's Creed: Unity,Oliver Bowden, , ,ace,9780425279731,"1st edition,2014",432,India,English
Assassin's Creed: the Secret Crusade,ওলিভার বাউডেন,"",TK. 999,https://rokomari.com//book/152353/assassin-s-creed--the-secret-crusade,"",Assassin's Creed: the Secret Crusade,Oliver Bowden, , ,ace,9780441020997,"1st edition,2011",464,India,English
Assassin's Creed: Forsaken,ওলিভার বাউডেন,"",TK. 930,https://rokomari.com//book/152356/assassin-s-creed--forsaken,"",Assassin's Creed: Forsaken,Oliver Bowden, , ,ace,9780425261514,"1st edition,2012",464,India,English
