Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
অক্ষয় মালবেরি,মণীন্দ্র গুপ্ত,"",TK. 720,https://rokomari.com//book/132740/okhoy-malberi,"""অক্ষয় মালবেরি"" বইয়ের পিছনের কভারের লেখা:
আত্মজীবনী লিখতে গিয়ে নিজের জীবনকে কেউ দেখে দূরবিনে, কেউ দেখে অনুবীক্ষণের লেসের তলায়। মণীন্দ্র গুপ্ত দেখেছেন নিজের তৈরি এক ক্যালিডােস্কোপে। আপাত-বাস্তবের নেপথ্যে যেন চিরকাল বইছে এক ঘনগহন অন্য বাস্তবের স্রোত। তার দেখা ছায়া গােধূলি মেঘ হাওয়া জল ফড়িং সরীসৃপ পাখি গাছের মধ্যে আসে মানুষী ব্যক্তিত্ব, আর মানুষের মধ্যে দেখা দেয় গুনবতী প্রকৃতির অজ্ঞান সৌন্দর্য। জগৎপটে জীবনের এই সমস্ত অকিঞ্চিৎকর ভাঙা টুকরাে বিন্যাসে বিন্যাসে অন্তহীন ছবির পর ছবি সাজায়। অক্ষয় মালবেরি উপন্যাস নয়, প্রচলিত আত্মজীবনীও নয়, একজন দুঃখী-না সুখী-না মানুষের চিহ্নপত্র। কঁচা কঞ্চির কলমে বনের সবুজ কালিতে হােগলার পাতায় লেখা—উজ্জ্বল দুরন্ত দুঃখী ক্ষণমধুর অতীত যেন স্তব্ধতা থেকে এসে আবার স্তব্ধতায় ফিরে গেছে।",অক্ষয় মালবেরি,মণীন্দ্র গুপ্ত, , ,অবভাস (ভারত),9788390811741,"5th Printed,2018",264,ভারত,বাংলা
শাংগ্রিলার খোঁজে,পরিমল ভট্টাচার্য,"",TK. 468,https://rokomari.com//book/132645/shanggrilar-khoje,"",শাংগ্রিলার খোঁজে,পরিমল ভট্টাচার্য, , ,অবভাস (ভারত),9789380732329,"2nd Edition,2016",192,ভারত,বাংলা
গুপ্তচরবৃত্তি (প্রাচীন ভারত ও মধ্যযুগ),গায়ত্রী চক্রবর্তী,"",TK. 216,https://rokomari.com//book/132599/guptocorbritti--prachin-varot-o-modyojug-,"",গুপ্তচরবৃত্তি (প্রাচীন ভারত ও মধ্যযুগ),গায়ত্রী চক্রবর্তী, , ,অবভাস (ভারত),9789380732053,"2nd Edition,2014",120,ভারত,বাংলা
দার্জিলিং (স্মৃতি সমাজ ইতিহাস),পরিমল ভট্টাচার্য,"",TK. 360,https://rokomari.com//book/132620/darjiling--smriti-somaj-itihas-,"",দার্জিলিং (স্মৃতি সমাজ ইতিহাস),পরিমল ভট্টাচার্য, , ,অবভাস (ভারত), ,"4th Printed,2017",160,ভারত,বাংলা
ড্যাঞ্চিনামা: একটি স্মৃতির প্রত্নসন্ধান,পরিমল ভট্টাচার্য,"",TK. 315,https://rokomari.com//book/132673/danchinama--ekti-smrriti-protnosondhan,"",ড্যাঞ্চিনামা: একটি স্মৃতির প্রত্নসন্ধান,পরিমল ভট্টাচার্য, , ,অবভাস (ভারত),9789380732251,"2nd Edition,2015",160,ভারত,বাংলা
ক্রয়টজার সোনাটা,লিও টলস্টয়,"",TK. 198,https://rokomari.com//book/132677/cryotiger-sonata,"",ক্রয়টজার সোনাটা,লিও টলস্টয়, , ,অবভাস (ভারত), ,2011, ,ভারত,বাংলা
"বার্গম্যান,আপনি",পরিমল ভট্টাচার্য,"",TK. 360,https://rokomari.com//book/132691/bergman-apni,"","বার্গম্যান,আপনি", ,পরিমল ভট্টাচার্য, ,অবভাস (ভারত), ,2009, ,ভারত,বাংলা
মার্কসীয় নন্দন তত্ত্ব,রামকৃষ্ণ ভট্টাচার্য,"",TK. 450,https://rokomari.com//book/132840/marksiyo-nondon-tottwo,"",মার্কসীয় নন্দন তত্ত্ব,রামকৃষ্ণ ভট্টাচার্য, , ,অবভাস (ভারত), ,2015, ,ভারত,বাংলা
স্বামী বিবেকানন্দ ও বাঙালির সেকিউলার বিবেক,আশীষ লাহিড়ী,"",TK. 360,https://rokomari.com//book/132581/swami-bibekanondo-o-bangalir-sekular-bibek,"",স্বামী বিবেকানন্দ ও বাঙালির সেকিউলার বিবেক,আশীষ লাহিড়ী, , ,অবভাস (ভারত),9789380732206,"3rd Edition,2018",160,ভারত,বাংলা
বিজ্ঞান ও মতাদর্শ ,আশীষ লাহিড়ী,"",TK. 315,https://rokomari.com//book/132582/biggan-o-motadorsho,"",বিজ্ঞান ও মতাদর্শ,আশীষ লাহিড়ী, , ,অবভাস (ভারত),97883908117772,"3rd Edition,2017",142,ভারত,বাংলা
