Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
জানবার কথা,সুনির্মল সেনশর্মা,"",TK. 99,https://rokomari.com//book/137552/janabar-kotha,"",জানবার কথা,সুনির্মল সেনশর্মা, , ,অধ্যয়ন পাবলিকেশন (ভারত), ,2011, ,ভারত,বাংলা
শিশু কমপিউটার,মনি দেব,"",TK. 126,https://rokomari.com//book/137553/shushu-computer,"",শিশু কমপিউটার,মনি দেব, , ,অধ্যয়ন পাবলিকেশন (ভারত), ,2011, ,ভারত,বাংলা
বিশ্ব জগৎ,আশিস দেব,"",TK. 90,https://rokomari.com//book/137554/bishwo-jogot,"",বিশ্ব জগৎ,আশিস দেব, , ,অধ্যয়ন পাবলিকেশন (ভারত), ,2012, ,ভারত,বাংলা
অ্যান আপটুডেট জেনারেল নলেজ,বাসুদেব মোশেল,"",TK. 117,https://rokomari.com//book/137555/an-upto-date-general-khowledge,"",অ্যান আপটুডেট জেনারেল নলেজ,বাসুদেব মোশেল, , ,অধ্যয়ন পাবলিকেশন (ভারত), ,2012, ,ভারত,বাংলা
বিশ্ব জগৎ,আশিস দেব,"",TK. 108,https://rokomari.com//book/137556/bishwo-jogot--prithibir-kotha-,"",বিশ্ব জগৎ,আশিস দেব, , ,অধ্যয়ন পাবলিকেশন (ভারত), ,2012, ,ভারত,বাংলা
ছেলে মেয়েদের বিজ্ঞানচর্চা ও কুসংস্কারের মুক্তির উপায় ,রাহুল দেব,"",TK. 180,https://rokomari.com//book/137557/chele-meyeder-bigganchorja-o-kusongkarer-muktir-upay,"",ছেলে মেয়েদের বিজ্ঞানচর্চা ও কুসংস্কারের মুক্তির উপায়,রাহুল দেব, , ,অধ্যয়ন পাবলিকেশন (ভারত), ,2014, ,ভারত,বাংলা
আজব দেশে পাগলু,সুজয় চন্দ্র ঘোষাল,"",TK. 180,https://rokomari.com//book/137558/ajob-deshe-paglu,"",আজব দেশে পাগলু,সুজয় চন্দ্র ঘোষাল, , ,অধ্যয়ন পাবলিকেশন (ভারত), ,2015, ,ভারত,বাংলা
শিশুদের মনের বিকাশে শতাধিক মনিষী চারন,মধুসূদন,"",TK. 144,https://rokomari.com//book/137559/shishuder-moner-bikashe-shotadhik-monishi-charon,"",শিশুদের মনের বিকাশে শতাধিক মনিষী চারন,মধুসূদন, , ,অধ্যয়ন পাবলিকেশন (ভারত), ,2015, ,ভারত,বাংলা
আবিষ্কারের ইতিকথা,সিদ্ধার্থ রায় চৌধুরী,"",TK. 180,https://rokomari.com//book/137560/abishaker-itikotha,"",আবিষ্কারের ইতিকথা,সিদ্ধার্থ রায় চৌধুরী, , ,অধ্যয়ন পাবলিকেশন (ভারত), ,2015, ,ভারত,বাংলা
রামায়ণের রমণী,মিলন দত্ত,"",TK. 324,https://rokomari.com//book/137566/ramayoner-romoni,"",রামায়ণের রমণী,মিলন দত্ত, , ,অধ্যয়ন পাবলিকেশন (ভারত), ,2015, ,ভারত,বাংলা
পাঁচ কন্যার পাঁচালী,শ্রীমধুসূদন,"",TK. 270,https://rokomari.com//book/137567/pach-konyar-pyachali,"",পাঁচ কন্যার পাঁচালী,শ্রীমধুসূদন, , ,অধ্যয়ন পাবলিকেশন (ভারত), ,2015, ,ভারত,বাংলা
ছেলেমেয়েদের বুদ্ধি বাড়াবেন কীভাবে,সীতাপতি মাইতি,"",TK. 180,https://rokomari.com//book/137568/chelemeyeder-buddhi-baraben-kibhabe,"",ছেলেমেয়েদের বুদ্ধি বাড়াবেন কীভাবে,সীতাপতি মাইতি, , ,অধ্যয়ন পাবলিকেশন (ভারত), ,2015, ,ভারত,বাংলা
গল্পের মণি মুক্তা,সুকান্ত মুখোপাধ্যায়,"",TK. 90,https://rokomari.com//book/137569/golper-moni-mukta,"",গল্পের মণি মুক্তা,সুকান্ত মুখোপাধ্যায়, , ,অধ্যয়ন পাবলিকেশন (ভারত), ,2011, ,ভারত,বাংলা
টেনশন ও জীবন সংগ্রাম,তরুলতা দেবি,"",TK. 180,https://rokomari.com//book/137561/tension-o-jibon-songram,"",টেনশন ও জীবন সংগ্রাম,তরুলতা দেবি, , ,অধ্যয়ন পাবলিকেশন (ভারত), ,2015, ,ভারত,বাংলা
সাগর দেবতা,আলেক্সান্দার বেলায়েভ,"",TK. 270,https://rokomari.com//book/137562/sagor-debota,"",সাগর দেবতা,আলেক্সান্দার বেলায়েভ, , ,অধ্যয়ন পাবলিকেশন (ভারত), ,2015, ,ভারত,বাংলা
মহাভারতের মহীয়সী,মিলন দত্ত,"",TK. 324,https://rokomari.com//book/137565/mohavaroter-mohiyosi,"",মহাভারতের মহীয়সী,মিলন দত্ত, , ,অধ্যয়ন পাবলিকেশন (ভারত), ,2015, ,ভারত,বাংলা
