Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
সংক্ষিপ্ত প্রশ্নোত্তরে গ্রন্থাগার ও তথ্যবিজ্ঞান,ড. সোমনাথ বন্দ্যোপাধ্যায়,"",TK. 540,https://rokomari.com//book/174729/songkkhipto-proshnottore-pronthagar-o-tottobiggan,"""সংক্ষিপ্ত প্রশ্নোত্তরে গ্রন্থাগার ও তথ্যবিজ্ঞান"" বইয়ের ফ্ল্যাপের লেখা:

সংক্ষিপ্ত প্রশ্নোত্তরে গ্রন্থাগার ও তথ্যবিজ্ঞান বইটি যে-কোনাে স্তরের গ্রন্থাগারিক, সহ-গ্রন্থাগারিক এবং গ্রন্থাগারকর্মী নিয়ােগ পরীক্ষা ও ইন্টারভিউ দেবার প্রয়ােজন অনুযায়ী রচিত। গ্রন্থাগার ও তথ্যবিজ্ঞানের প্রতিটি বিষয়কে সহজ, সরল ভাষায় সংক্ষিপ্ত আকারে উপস্থাপিত করা হয়েছে। বইটি সার্টিফিকেট কোর্স, বি.এল.আই.এস., এম.এল.আই.এস. সকল কোর্সের ছাত্রছাত্রীদেরই যথেষ্ট সহায়ক এবং সেই সঙ্গে অত্যন্ত প্রয়ােজনীয় হিসাবে কার্যকরী হবে।",সংক্ষিপ্ত প্রশ্নোত্তরে গ্রন্থাগার ও তথ্যবিজ্ঞান,ড. সোমনাথ বন্দ্যোপাধ্যায়, , ,অক্ষর প্রকাশন (ভারত),9789382599340,"1st Published,2018",288,ভারত,বাংলা
সৈয়দ ওয়ালীউল্লাহর উপন্যাসে ঔপনিবেশিক জগতের বিনির্মাণ ,আব্দুল মতিন লস্কর ,"",TK. 270,https://rokomari.com//book/158860/said-waliullaher-uponnase-oupanibesik-jagater-binirman,"""সৈয়দ ওয়ালীউল্লাহর উপন্যাসে ঔপনিবেশিক জগতের বিনির্মাণ "" বইয়ের ফ্ল্যাপের লেখা:
সৈয়দ ওয়ালীউল্লাহ অতিপ্ৰজ নয়, নাতিপ্ৰজ লেখক। জীবন সম্পর্কে এমন কিছু জিজ্ঞাসা তাঁর গল্প, উপনাস, নাটকে উঠে আসল যেখানে অন্ধকারের মধ্যেও রয়েছে আলাের কিরণ। কোনাে জিজ্ঞাসারই উত্তর কোনাে একক ব্যক্তি খুঁজে নিতে পারে না প্রত্যক্ষ অথবা পরােক্ষে, অপর অস্তিত্ব সহযােগী হয়ে ওঠে, জীবন কোথাও কোথাও হয়ে ওঠে কাহিনির দ্যোতক ও পরাপাঠ, আবার কখনাে বহুস্বরিক গল্পবয়ানের অনন্ত গভীরতায় শিল্পিত জ্যোতির্ময় অন্তর্লীন ফল্গুধারা। ওয়ালীউল্লাহ বাংলাভাষার ঔপন্যাসিকদের মধ্যে অন্যতম শ্রেষ্ঠ একজন তাতে দ্বিমত নেই। তিনি নিছক কাহিনিকার নন, তিনি একজন দার্শনিক। যার মূল কাজ জীবনের ঘটনার বর্ণনা নয় জীবনের রহস্য উন্মােচন করা। এই বইটি তাঁর উপন্যাসের সেই দিকগুলােকে বলার প্রয়াস রেখেছে। বাখতিনের প্রবাদপ্রতিম বাচন যেন তাঁর লেখার মন্ত্র ছিল Being is a simultaneity, it is always co-being.",সৈয়দ ওয়ালীউল্লাহর উপন্যাসে ঔপনিবেশিক জগতের বিনির্মাণ,আব্দুল মতিন লস্কর, , ,অক্ষর প্রকাশন (ভারত),9789382599173,"1st Published,2016",110,ভারত,বাংলা
কিভাবে মন ভালো রাখবেন,কণা সান্যাল চন্দ্র,"",TK. 45,https://rokomari.com//book/137355/kibhabe-mon-valo-rakhben,"",কিভাবে মন ভালো রাখবেন,কণা সান্যাল চন্দ্র, , ,অক্ষর প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
রোগ নিরাময়ে ডান্স থেরাপি,কেকা মজুমদার,"",TK. 126,https://rokomari.com//book/137383/rog-niramoyer-danch-therapy,"",রোগ নিরাময়ে ডান্স থেরাপি,কেকা মজুমদার, , ,অক্ষর প্রকাশন (ভারত), ,2011, ,ভারত,বাংলা
মন মাতানো ছড়া,কণা সান্যাল চন্দ্র,"",TK. 45,https://rokomari.com//book/137354/mon-matanu-chora,"",মন মাতানো ছড়া,কণা সান্যাল চন্দ্র, , ,অক্ষর প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
চর হাসিল,শক্তিপদ রাজগুরু,"",TK. 144,https://rokomari.com//book/137356/chor-hasil,"",চর হাসিল,শক্তিপদ রাজগুরু, , ,অক্ষর প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
চোরাবালি,অশোক রঞ্জন চক্রবর্তী,"",TK. 180,https://rokomari.com//book/137357/chorabali,"",চোরাবালি,অশোক রঞ্জন চক্রবর্তী, , ,অক্ষর প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
পুরুষ হয়ে ওঠা,তৃণাঞ্জন গঙ্গোপাধ্যায়,"",TK. 144,https://rokomari.com//book/137359/purush-hoye-otha,"",পুরুষ হয়ে ওঠা,তৃণাঞ্জন গঙ্গোপাধ্যায়, , ,অক্ষর প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
পরমায়ূ,সনাতন হালদার,"",TK. 126,https://rokomari.com//book/137360/pormayu,"",পরমায়ূ,সনাতন হালদার, , ,অক্ষর প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
কিশোর গল্প,প্রভাত কুমার মুখোপাধ্যায়,"",TK. 180,https://rokomari.com//book/137361/kishor-golpo,"",কিশোর গল্প,প্রভাত কুমার মুখোপাধ্যায়, , ,অক্ষর প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
পাপপঙ্কিল,ইন্দু সাহা,"",TK. 216,https://rokomari.com//book/137362/pappongkil,"",পাপপঙ্কিল,ইন্দু সাহা, , ,অক্ষর প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
অষ্টনীড়,গীতিকণ্ঠ মজুমদার,"",TK. 126,https://rokomari.com//book/137363/ashtoneer,"",অষ্টনীড়,গীতিকণ্ঠ মজুমদার, , ,অক্ষর প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
কিশোর গল্প সংকলন,রবীন্দ্রনাথ ঠাকুর,"",TK. 90,https://rokomari.com//book/137364/kishor-golpo-songkolon,"",কিশোর গল্প সংকলন,রবীন্দ্রনাথ ঠাকুর, , ,অক্ষর প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
আধুনিক কৃষি বিজ্ঞান,ঋষিকৃষ্ণ দে,"",TK. 270,https://rokomari.com//book/137365/adhunik-krishi-biggan,"",আধুনিক কৃষি বিজ্ঞান,ঋষিকৃষ্ণ দে, , ,অক্ষর প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
ফেয়ার ওয়েল,ড. বরুণ কুমার চক্রবর্তী,"",TK. 144,https://rokomari.com//book/137367/fair-well,"",ফেয়ার ওয়েল,ড. বরুণ কুমার চক্রবর্তী, , ,অক্ষর প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
নির্বাচিত ছিন্নপত্র,বিদিশা সিনহা,"",TK. 144,https://rokomari.com//book/137368/nirbachito-chhinnopotro,"",নির্বাচিত ছিন্নপত্র,বিদিশা সিনহা, , ,অক্ষর প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
পদাবলিতে নিমাই সন্ন্যাস,যজ্ঞেশ্বর চৌধুরী,"",TK. 180,https://rokomari.com//book/137369/podabolite-nimai-sonnyas,"",পদাবলিতে নিমাই সন্ন্যাস,যজ্ঞেশ্বর চৌধুরী, , ,অক্ষর প্রকাশন (ভারত), ,2009, ,ভারত,বাংলা
বাংলা প্রবন্ধ বীক্ষা সৃষ্টি ও স্রষ্টা,বিপ্লব চক্রবর্তী,"",TK. 180,https://rokomari.com//book/137371/bangla-probondho-beekkha-srishti-o-sroshta,"",বাংলা প্রবন্ধ বীক্ষা সৃষ্টি ও স্রষ্টা,বিপ্লব চক্রবর্তী, , ,অক্ষর প্রকাশন (ভারত), ,2010, ,ভারত,বাংলা
