Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
নজর আলী,নিলোফার সুলতানা শেলী,TK. 180,TK. 135,https://rokomari.com//book/197137/nojor-ali,"",নজর আলী,নিলোফার সুলতানা শেলী, , ,এক রঙ্গা এক ঘুড়ি,9789849393122,"1st Published,2020", ,বাংলাদেশ,বাংলা
মন মননের গল্প ,শাহিদা আরবী ছুটি,TK. 265,TK. 199,https://rokomari.com//book/207778/mon-mononer-golpo,"",মন মননের গল্প,শাহিদা আরবী ছুটি, , ,এক রঙ্গা এক ঘুড়ি,9789849452836,"1st Published,2021",104,বাংলাদেশ,বাংলা
কিশোরীর চোখে মুক্তিযুদ্ধ ১৯৭১,সুরঞ্জনা মায়া,TK. 150,TK. 113,https://rokomari.com//book/197132/kishorir-chokhe-muktizuddho-1971,"",কিশোরীর চোখে মুক্তিযুদ্ধ ১৯৭১,সুরঞ্জনা মায়া, , ,এক রঙ্গা এক ঘুড়ি,9789849452997,"1st Published,2020", ,বাংলাদেশ,বাংলা
জীবন ও জীবিকার গল্প ,সোহানী  ,TK. 220,TK. 165,https://rokomari.com//book/207777/jibon-o-jibikar-golpo,"",জীবন ও জীবিকার গল্প,সোহানী, , ,এক রঙ্গা এক ঘুড়ি,9789849393177,"1st Published,2021",112,বাংলাদেশ,বাংলা
পরিধিবিহীন বৃত্ত,ফাহমিদা বারি,TK. 180,TK. 135,https://rokomari.com//book/163117/poridhibihin-britto,"",পরিধিবিহীন বৃত্ত,ফাহমিদা বারি, , ,এক রঙ্গা এক ঘুড়ি,9789849327141,"1st Published,2018",96,বাংলাদেশ,বাংলা
অস্তিত্বে নিজের বাড়ি,আরেফিন রহমান বৃষ্টি,TK. 150,TK. 113,https://rokomari.com//book/197128/ostitte-nijer-bari,"",অস্তিত্বে নিজের বাড়ি,আরেফিন রহমান বৃষ্টি, , ,এক রঙ্গা এক ঘুড়ি,9789849452959,"1st Published,2020", ,বাংলাদেশ,বাংলা
রাত বলেছে যাই,আহমেদ ইশতিয়াক ,TK. 160,TK. 120,https://rokomari.com//book/197142/raat-boleche-jai,"",রাত বলেছে যাই,আহমেদ ইশতিয়াক, , ,এক রঙ্গা এক ঘুড়ি,9789849393092,"1st Published,2020", ,বাংলাদেশ,বাংলা
মরিবার হলো তার সাধ,আহমেদ ইশতিয়াক ,TK. 270,TK. 203,https://rokomari.com//book/188176/moribar-holo-tar-sadh,"",মরিবার হলো তার সাধ,আহমেদ ইশতিয়াক, , ,এক রঙ্গা এক ঘুড়ি,9789849327103,"2nd Printed,2019",80,বাংলাদেশ,বাংলা
মেঘফুল,নীলসাধু ,TK. 100,TK. 95,https://rokomari.com//book/90350/meghfull--2-akorte-,"",মেঘফুল, , ,নীলসাধু,এক রঙ্গা এক ঘুড়ি, ,"5th Edition,2014",144,বাংলাদেশ,বাংলা
একটি কেবল কড়ি  ,রহমান হাবিব,TK. 210,TK. 158,https://rokomari.com//book/207900/ekti-kebol-kori,"",একটি কেবল কড়ি,রহমান হাবিব, , ,এক রঙ্গা এক ঘুড়ি,9789849393009,"1st Published,2021",112,বাংলাদেশ,বাংলা
মদ্যপ,হাসনাত রেজা,TK. 220,TK. 165,https://rokomari.com//book/180679/moddop,"",মদ্যপ,হাসনাত রেজা, , ,এক রঙ্গা এক ঘুড়ি,9789849392910,"1st Published,2019", ,বাংলাদেশ,বাংলা
লেখাজোকা সংকলন,গিয়াস উদ্দিন লিটন,TK. 300,TK. 210,https://rokomari.com//book/180675/lekhajoka-songkolon,"",লেখাজোকা সংকলন, , ,"শায়মা হক,গিয়াস উদ্দিন লিটন",এক রঙ্গা এক ঘুড়ি,9789849392903,"1st Published,2019", ,বাংলাদেশ,বাংলা
ফাঁদ,এনামুল হক এনাম,TK. 265,TK. 199,https://rokomari.com//book/193893/faad,"",ফাঁদ,এনামুল হক এনাম, , ,এক রঙ্গা এক ঘুড়ি,9789849452850,"1st Published,2020", ,বাংলাদেশ,বাংলা
সিলেটের তাম্রশাসন,হিমাদ্রী দাশ পুরকায়স্থ,TK. 450,TK. 338,https://rokomari.com//book/159974/sylheter-tamrshason,"",সিলেটের তাম্রশাসন,"হিমাদ্রী দাশ পুরকায়স্থ,কমলাকান্ত গুপ্ত",হিমাদ্রী দাশ পুরকায়স্থ, ,এক রঙ্গা এক ঘুড়ি,9789849327011,"1st Published,2018",160,বাংলাদেশ,বাংলা
শবনম,মহিউদ্দিন মোহাম্মদ যুনাইদ,TK. 160,TK. 120,https://rokomari.com//book/197143/shobnom,"",শবনম,মহিউদ্দিন মোহাম্মদ যুনাইদ, , ,এক রঙ্গা এক ঘুড়ি,9789849392941,"1st Published,2020", ,বাংলাদেশ,বাংলা
জাপানি ভূতের গল্প,নুরুন নাহার লিলিয়ান,TK. 120,TK. 90,https://rokomari.com//book/156562/japani-vooter-golpo,"",জাপানি ভূতের গল্প,নুরুন নাহার লিলিয়ান, , ,এক রঙ্গা এক ঘুড়ি,9789849351122,"1st Published,2018",48,বাংলাদেশ,বাংলা
সোনার আংটি,মোজাম্মেল কবির,TK. 180,TK. 135,https://rokomari.com//book/163119/sonar-angti,"",সোনার আংটি,মোজাম্মেল কবির, , ,এক রঙ্গা এক ঘুড়ি,9789849351108,"1st Published,2018", ,বাংলাদেশ,বাংলা
নজরবন্দী,আসাদ রহমান,TK. 350,TK. 245,https://rokomari.com//book/180681/nojorbondi,"""নজরবন্দী"" বইয়ের ফ্ল্যাপের লেখা:
তুই শুধু আমার বিশ্ববিদ্যালয় জীবনের জুনিয়র, অফিস কলিগ কিংবা পড়শি ছিলি না বরং সব কিছুকে ছাপিয়ে তুই আমার পরম বন্ধু ছিলি। এই বইটা প্রকাশ করবার ব্যাপারে তাের উৎসাহটা ছিল দেখবার মত। তারপর বইটা প্রকাশ না করে দিয়েই, আমাকে ফাঁকি দিয়ে
ফেরার দেশে এভাবে চলে গেলি! এমনতাে কথা ছিল না ভাই। তুই মরতে পারিস না। তুই বেঁচে থাক হাজার বছর শঙ্খচিল শালিক হয়ে, না হয় আমার এই লেখনীর মাঝেই।",নজরবন্দী,আসাদ রহমান, , ,এক রঙ্গা এক ঘুড়ি,9789849393351,"1st Published,2019", ,বাংলাদেশ,বাংলা
পরাধীন কবিতা তোমাকে দেবো না প্রিয়,নিলয় সাঈদ,TK. 160,TK. 120,https://rokomari.com//book/197140/poradhin-kobita-tomake-debo-na-priyo,"",পরাধীন কবিতা তোমাকে দেবো না প্রিয়,"নিলয় সাঈদ,তাজওয়ার রিজন", , ,এক রঙ্গা এক ঘুড়ি,9789849393078,"1st Published,2020", ,বাংলাদেশ,বাংলা
কোনোদিন জাগিবে না আর,আহমেদ ইশতিয়াক ,TK. 270,TK. 176,https://rokomari.com//book/188177/konodin-jagibe-na-r,"",কোনোদিন জাগিবে না আর,আহমেদ ইশতিয়াক, , ,এক রঙ্গা এক ঘুড়ি,97898749393245,"1st Published,2019",80,বাংলাদেশ,বাংলা
সভ্যতার ইতিহাস,হিমাদ্রী দাশ পুরকায়স্থ,TK. 600,TK. 450,https://rokomari.com//book/159975/sovvotar-itihas,"",সভ্যতার ইতিহাস,হিমাদ্রী দাশ পুরকায়স্থ, , ,এক রঙ্গা এক ঘুড়ি,9789849327004,"1st Published,2018",344,বাংলাদেশ,বাংলা
ক্রিপ্টোগ্রাফি,মাসুম রহমান,TK. 150,TK. 113,https://rokomari.com//book/163509/cryptography,"",ক্রিপ্টোগ্রাফি,মাসুম রহমান, , ,এক রঙ্গা এক ঘুড়ি,9789849327158,"1st Published,2018", ,বাংলাদেশ,বাংলা
ব্রজেন দাশের খোঁজে : নির্বাচিত নদীকথা,আইরিন সুলতানা,TK. 150,TK. 113,https://rokomari.com//book/163504/brojen-dasher-khuje---nirbachito-nodikotha,"",ব্রজেন দাশের খোঁজে : নির্বাচিত নদীকথা,আইরিন সুলতানা, , ,এক রঙ্গা এক ঘুড়ি,9789849351221,"1st Published,2018",40,বাংলাদেশ,বাংলা
নরাধম,মিনহাজ মঞ্জুর,TK. 225,TK. 169,https://rokomari.com//book/163487/noradhom,"",নরাধম,মিনহাজ মঞ্জুর, , ,এক রঙ্গা এক ঘুড়ি,9789849327073,"1st Published,2018", ,বাংলাদেশ,বাংলা
জলজ ছায়ায় ,নীলসাধু ,TK. 110,TK. 105,https://rokomari.com//book/62416/joloj-chayai,"",জলজ ছায়ায়,নীলসাধু, , ,এক রঙ্গা এক ঘুড়ি,978984332562,"1st Published,2012",64,বাংলাদেশ,বাংলা
খণ্ড খণ্ড ৎ ,আহমেদ ইশতিয়াক ,TK. 210,TK. 158,https://rokomari.com//book/129073/khondo-khondo-t,"",খণ্ড খণ্ড ৎ,আহমেদ ইশতিয়াক, , ,এক রঙ্গা এক ঘুড়ি,9789849284178,"1st Published,2017",72,বাংলাদেশ,বাংলা
ব্লগার সংকলন ঋদ্ধ-২,শায়মা হক,TK. 300,TK. 225,https://rokomari.com//book/159976/blogger-songkolon-riddho-2,"""ব্লগার সংকলন ঋদ্ধ"" বইয়ের ফ্ল্যাপের লেখা:
দিয়ে গেনু বসন্তের এই গানখানিবরষ ফুরায়ে যাবে- ভুলে যাবে জানি... ঋদ্ধ কোনাে গান নয়, ঋদ্ধ কোনাে সঙ্গীতকোষ নয়,
তবুও ঋদ্ধ আমরা যারা ব ব্লগারেরা আজকের এই অনলাইন দুনিয়ায় ব্লগের পাতায়। লিখছি, তাদের লেখাগুলাে নিয়ে, তাদেরই সৃষ্টি নিয়ে একই সুরে গলা মিলিয়ে এই বসন্তে গাওয়া। কোনাে গানের বাণী। এই উপহার রয়ে যাবে আমাদের কাছে চিরদিনের জন্য। এই ঋদ্ধ আমাদের সকলের কালােবাসার গ্রন্থ হয়ে আমাদের হৃদয়ে চির জাগরুক হয়ে থাকবে। ঋদ্ধের সাফল্য কামনা করছি। বছর বছর ঋদ্ধ নিয়ে আসুক তার নতুন নতুন সৃষ্টিগুলি নতুন নতুন বর্ণে গন্ধে রুপে ও রসে। প্রতি ফাল্গুনে ভরে উঠুক ঋদ্ধের পাতাগুলি। নতুন নতুন সৃষ্টিশীল কথামালায় আসিবে ফারুন পুন, তখন আবার শুননা - নব পথিকেরই গানে নূতনের বাণী।",ব্লগার সংকলন ঋদ্ধ-২, , ,"শায়মা হক,বৃতি হক",এক রঙ্গা এক ঘুড়ি,9789849327240,"1st Published,2018",144,বাংলাদেশ,বাংলা
পরানপুরাণ,মিশু মিলন,TK. 150,TK. 113,https://rokomari.com//book/163489/paranpuran,"",পরানপুরাণ,মিশু মিলন, , ,এক রঙ্গা এক ঘুড়ি,9789849327271,"1st Published,2018", ,বাংলাদেশ,বাংলা
অন্বেষা,সামিয়া ইতি,TK. 150,TK. 113,https://rokomari.com//book/163488/annesha,"",অন্বেষা,সামিয়া ইতি, , ,এক রঙ্গা এক ঘুড়ি,9789849327080,"1st Published,2018", ,বাংলাদেশ,বাংলা
অহল্যা ,আসাদ রহমান,TK. 180,TK. 135,https://rokomari.com//book/199831/oholya,"“অহল্যা” বইয়ের ফ্ল্যাপ থেকে নেওয়া
দেহ আছে বলেই তুই আর আমি দৃশ্যমান রে ব্যাটা! আমি তােকে দেখছি, তুই আমাকে দেখছিস। প্রকৃতপক্ষে তাের দেহ তুই নয় এবং আমার দেহটিও আমি নই! এই দেহ, ভেতরের আমির একটা আচ্ছাদন মাত্র। মানুষ যেমন পােষাক বদলায় তেমনি ভেতরের আমিটাও তার প্রত্যেক মৃত্যুতে একবার করে পােষাক বদলায়। সৃষ্টির বন্ধন হতে মুক্ত না হওয়া পর্যন্ত ভেতরের আমিটা’কে বারবার আচ্ছাদন পরিবর্তন করতে হয়, যে দেহের ভেতরে থেকে দেহটাকে সক্রিয় রাখে। দেহটাকে কেটে টুকরাে টুকরাে করে অণুবীক্ষণ যন্ত্র দিয়ে তন্ন তন্ন করে খুঁজেও তাকে পাওয়া যাবে না। অথচ তিনি আছেন, তিনি আছেন বলেই দেহ-মন সক্রিয়। তাকে দেখা যায় না, ধরা যায় না, ছোঁয়াও যায় না। তিনি ইন্দ্রিয়গ্রাহ্য নহেন, তিনি ইন্দ্রিয়গ্রাহ্যাতীত। দেহকে আশ্রয় করেই তিনি আছেন, তিনি নেই তাে দেহের ধ্বংস অনিবার্য।",অহল্যা,আসাদ রহমান, , ,এক রঙ্গা এক ঘুড়ি,9789849452898,"1st Published,2020",88,বাংলাদেশ,বাংলা
মিথস্ক্রিয়া,আশরাফুল আলম,TK. 200,TK. 150,https://rokomari.com//book/163505/mithoshkria,"",মিথস্ক্রিয়া,আশরাফুল আলম, , ,এক রঙ্গা এক ঘুড়ি,9789849327264,"1st Published,2018", ,বাংলাদেশ,বাংলা
মাতাল হাওয়া,নীলসাধু ,TK. 200,TK. 150,https://rokomari.com//book/163486/matal-hawya,"",মাতাল হাওয়া, , ,নীলসাধু,এক রঙ্গা এক ঘুড়ি,9789849351139,"1st Published,2018", ,বাংলাদেশ,বাংলা
