Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
Design Loads on Structures during Construction,আমেরিকান সোসাইটি অব সিভিল ইঞ্জিনিয়ার্স,"","TK. 10,415",https://rokomari.com//book/167077/design-loads-on-structures-during-construction,"",Design Loads on Structures during Construction,American Society of Civil Engineers, , ,American Society of Civil Engineers,9780784413098,"1st edition,2016",48,India,English
Minimum Design Loads for Buildings and Other Structures,আমেরিকান সোসাইটি অব সিভিল ইঞ্জিনিয়ার্স,"","TK. 35,854",https://rokomari.com//book/132331/minimum-design-loads-for-buildings-and-other-structures,"",Minimum Design Loads for Buildings and Other Structures,American Society of Civil Engineers, , ,American Society of Civil Engineers,9780784412916,"3rd Revised edition,2013",636,India,English
