Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
ইসলামের দ্বিতীয় খলিফা হযরত ওমর ফারুক (রা.),মাওলানা হাবিবুর রহমান এম.এ.,TK. 100,TK. 65,https://rokomari.com//book/82285/islamer-detio-khalipa-hazrat-omar-faruque--ra--,"",ইসলামের দ্বিতীয় খলিফা হযরত ওমর ফারুক (রা.), , ,মাওলানা হাবিবুর রহমান এম.এ.,আল-মাহদী প্রকাশনী,9788387497,"1st Published,2014",80,বাংলাদেশ,বাংলা
ইসলামের তৃতীয় খলিফা হযরত ওসমান গণি (রা.),মাওলানা হাবিবুর রহমান এম.এ.,TK. 140,TK. 91,https://rokomari.com//book/82276/islamer-trito-khalipa-hazrat-osman-gani--ra--,"",ইসলামের তৃতীয় খলিফা হযরত ওসমান গণি (রা.), , ,মাওলানা হাবিবুর রহমান এম.এ.,আল-মাহদী প্রকাশনী,9788387498,"1st Published,2014",80,বাংলাদেশ,বাংলা
কাসাসুল আম্বিয়া (সব খণ্ড একত্রে),আল্লামা ইবনে কাছীর (রহ.),TK. 600,TK. 390,https://rokomari.com//book/158962/kasasul-ambiya--sob-khondo-ekottre-,"",কাসাসুল আম্বিয়া (সব খণ্ড একত্রে),আল্লামা ইবনে কাছীর (রহ.),মাওলানা আহমদ ছৈয়দ কাওছার, ,আল-মাহদী প্রকাশনী,98482422303,"1st Published,2017",596,বাংলাদেশ,বাংলা
দশ মহীয়সী নারী,শামসুজ্জামান শামস,TK. 180,TK. 117,https://rokomari.com//book/114039/dos-mohiyosi-nari,"",দশ মহীয়সী নারী,শামসুজ্জামান শামস, , ,আল-মাহদী প্রকাশনী,9789849197930,"1st Published,2016",110,বাংলাদেশ,বাংলা
উম্মুহাতুল মুমেনীন হযরত আয়েশা (রা.),মাওলানা হাবিবুর রহমান এম.এ.,TK. 140,TK. 91,https://rokomari.com//book/82263/ummuhatul-muminin-hazrat-aysa--rh--,"",উম্মুহাতুল মুমেনীন হযরত আয়েশা (রা.), , ,মাওলানা হাবিবুর রহমান এম.এ.,আল-মাহদী প্রকাশনী,9788387498,"1st Published,2014",79,বাংলাদেশ,বাংলা
মৃত্যুর পরে কবরের জীবন,মাওলানা তারিক জামিল,TK. 200,TK. 130,https://rokomari.com//book/144954/mirtur-pore-koborer-jibon,"",মৃত্যুর পরে কবরের জীবন,মাওলানা তারিক জামিল,মুফতী আমিনুল ইসলাম,হাফেজ মাওঃ মুহাম্মদ মাহবুবুর রহমান,আল-মাহদী প্রকাশনী,978984919791X,"1st Published,2017",192,বাংলাদেশ,বাংলা
শিশু কিশোরদের শ্রেষ্ঠ গল্প,ঈশ্বরচন্দ্র বিদ্যাসাগর,TK. 175,TK. 114,https://rokomari.com//book/23471/sheshu-kishorder-shetho-golpo,"",শিশু কিশোরদের শ্রেষ্ঠ গল্প,ঈশ্বরচন্দ্র বিদ্যাসাগর, ,নাসিম আনোয়ার,আল-মাহদী প্রকাশনী,9848387076,"4th Printed,2014",104,বাংলাদেশ,বাংলা
ইসলামের চতুর্থ খলিফা হযরত আলী (রা.),মাওলানা হাবিবুর রহমান এম.এ.,TK. 100,TK. 65,https://rokomari.com//book/82267/islamer-4th-khalipa-hazraj-ali--ra--,"",ইসলামের চতুর্থ খলিফা হযরত আলী (রা.), , ,মাওলানা হাবিবুর রহমান এম.এ.,আল-মাহদী প্রকাশনী,9788387498,"1st Published,2014",79,বাংলাদেশ,বাংলা
মাতৃ ঋণ,মকবুলা মনজুর,TK. 200,TK. 130,https://rokomari.com//book/22550/matre-rin,"",মাতৃ ঋণ,মকবুলা মনজুর, , ,আল-মাহদী প্রকাশনী,9848387472,"1st Published,2004",224,বাংলাদেশ,বাংলা
বিশ্বনবী ও তাঁর বাণী,মাওলানা মাজহার উদ্দিন,TK. 200,TK. 130,https://rokomari.com//book/23949/biswnobi-o-tar-bani,"",বিশ্বনবী ও তাঁর বাণী,মাওলানা মাজহার উদ্দিন, , ,আল-মাহদী প্রকাশনী,98482421135,Third Printing-2007,304,বাংলাদেশ,বাংলা
